strikePrice,expiryDate,CE_strikePrice,CE_expiryDate,CE_underlying,CE_identifier,CE_openInterest,CE_changeinOpenInterest,CE_pchangeinOpenInterest,CE_totalTradedVolume,CE_impliedVolatility,CE_lastPrice,CE_change,CE_pChange,CE_totalBuyQuantity,CE_totalSellQuantity,CE_bidQty,CE_bidprice,CE_askQty,CE_askPrice,CE_underlyingValue,PE_strikePrice,PE_expiryDate,PE_underlying,PE_identifier,PE_openInterest,PE_changeinOpenInterest,PE_pchangeinOpenInterest,PE_totalTradedVolume,PE_impliedVolatility,PE_lastPrice,PE_change,PE_pChange,PE_totalBuyQuantity,PE_totalSellQuantity,PE_bidQty,PE_bidprice,PE_askQty,PE_askPrice,PE_underlyingValue
26550,30-Sep-2025,26550,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE26550.00,0,0,0.0,0,0.0,0.0,0.0,0.0,130,2145,130,0.05,260,181.6,26125.55,26550,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE26550.00,2,2,0.0,5,10.5,420.95,-621.95,-59.6365902771119,520,130,65,396.1,130,773.35,26125.55
26600,30-Sep-2025,26600,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE26600.00,149,-19,-11.30952380952381,1223,9.78,110.6,29.69999999999999,36.71199011124844,3640,1885,260,95.15,65,112.8,26125.55,26600,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE26600.00,6,5,500.0,18,0.0,480.6,-252.79999999999995,-34.46959367330243,1300,2925,130,450.1,130,627.4,26125.55
26650,30-Sep-2025,26650,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE26650.00,0,0,0.0,0,0.0,0.0,0.0,0.0,130,2535,130,0.05,650,160.6,26125.55,26650,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE26650.00,0,0,0.0,0,0.0,0.0,0.0,0.0,130,130,130,170.0,130,721.6,26125.55
26700,30-Sep-2025,26700,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE26700.00,0,0,0.0,0,0.0,0.0,0.0,0.0,260,390,65,90.0,260,150.75,26125.55,26700,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE26700.00,11,8,266.6666666666667,17,11.03,537.65,-152.35000000000002,-22.07971014492754,2015,390,130,400.3,130,730.0,26125.55
26750,30-Sep-2025,26750,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE26750.00,0,0,0.0,0,0.0,0.0,0.0,0.0,130,715,130,0.05,260,141.4,26125.55,26750,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE26750.00,0,0,0.0,0,0.0,0.0,0.0,0.0,130,1885,130,228.75,130,823.85,26125.55
26800,30-Sep-2025,26800,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE26800.00,0,0,0.0,0,0.0,0.0,0.0,0.0,260,650,65,76.0,260,133.15,26125.55,26800,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE26800.00,1,0,0.0,0,0.0,0.0,0.0,0.0,1885,260,130,505.85,130,838.5,26125.55
26850,30-Sep-2025,26850,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE26850.00,23,22,2200.0,80,10.01,58.5,-121.5,-67.5,845,1105,65,42.35,130,59.8,26125.55,26850,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE26850.00,0,0,0.0,0,0.0,0.0,0.0,0.0,130,1885,130,291.8,1755,875.2,26125.55
26900,30-Sep-2025,26900,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE26900.00,204,33,19.29824561403509,513,10.15,52.45,15.450000000000003,41.756756756756765,5850,3705,260,38.95,260,53.15,26125.55,26900,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE26900.00,0,0,0.0,0,0.0,0.0,0.0,0.0,910,2665,130,607.8,130,927.65,26125.55
26950,30-Sep-2025,26950,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE26950.00,0,0,0.0,0,0.0,0.0,0.0,0.0,130,2535,130,0.05,650,103.95,26125.55,26950,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE26950.00,0,0,0.0,0,0.0,0.0,0.0,0.0,130,130,130,355.3,130,982.35,26125.55
27000,30-Sep-2025,27000,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE27000.00,1033,311,43.07479224376731,4189,10.0,36.75,7.949999999999999,27.604166666666664,76115,5395,260,31.3,260,39.6,26125.55,27000,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE27000.00,4,0,0.0,0,0.0,0.0,0.0,0.0,2925,2795,910,683.7,130,976.9,26125.55
27050,30-Sep-2025,27050,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE27050.00,0,0,0.0,0,0.0,0.0,0.0,0.0,130,2535,130,0.05,650,90.25,26125.55,27050,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE27050.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1430,1885,130,730.35,130,1252.1,26125.55
27100,30-Sep-2025,27100,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE27100.00,170,39,29.770992366412212,187,10.22,28.85,7.800000000000001,37.05463182897862,26065,1755,65,25.55,65,31.7,26125.55,27100,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE27100.00,0,0,0.0,0,0.0,0.0,0.0,0.0,2145,2665,130,756.8,130,1122.15,26125.55
27150,30-Sep-2025,27150,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE27150.00,0,0,0.0,0,0.0,0.0,0.0,0.0,130,2535,130,0.05,650,78.05,26125.55,27150,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE27150.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1885,1885,130,850.25,130,1183.8,26125.55
27200,30-Sep-2025,27200,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE27200.00,175,-17,-8.854166666666666,160,10.16,20.1,2.900000000000002,16.860465116279084,29445,3120,260,15.3,260,24.85,26125.55,27200,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE27200.00,2,0,0.0,0,0.0,0.0,0.0,0.0,2795,2665,130,890.55,130,1167.6,26125.55
27300,30-Sep-2025,27300,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE27300.00,0,0,0.0,0,0.0,0.0,0.0,0.0,35295,2535,130,6.05,650,62.25,26125.55,27300,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE27300.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1885,130,130,999.9,130,1602.95,26125.55
27400,30-Sep-2025,27400,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE27400.00,0,0,0.0,0,0.0,0.0,0.0,0.0,33995,780,130,6.05,650,53.25,26125.55,27400,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE27400.00,0,0,0.0,0,0.0,0.0,0.0,0.0,1885,130,130,1090.0,130,1723.35,26125.55
27500,30-Sep-2025,27500,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE27500.00,840,53,6.734434561626429,697,11.3,12.0,1.9499999999999993,19.40298507462686,58110,3835,65,11.25,65,12.45,26125.55,27500,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE27500.00,0,0,0.0,0,0.0,0.0,0.0,0.0,2665,2665,130,1191.45,130,1514.3,26125.55
27600,30-Sep-2025,27600,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025CE27600.00,31,19,158.33333333333334,61,11.77,10.7,1.6499999999999986,18.23204419889501,48425,4940,65,8.5,195,11.95,26125.55,27600,30-Sep-2025,FINNIFTY,OPTIDXFINNIFTY30-09-2025PE27600.00,0,0,0.0,0,0.0,0.0,0.0,0.0,2665,2665,130,1198.2,130,1578.75,26125.55
